Parameters:
Entities,Kingsway
Rooms,All
Classifications,All
Products,All
In Stock Only,No
Brands,All

Location,Product,Classification,SKU,In Stock Qty,Unit Type,Received Date,PackageId,BatchId,Expiration Date,Use By Date,Packaged Date,Unit Cost,Total Cost,Transfer In Qty,Transfer Out Qty,On Order Qty,Regular Price,Days In Stock,Room,Manufacturer,Supplier,Supplier SKU,Product State,Strain,THC %,CBD %
Kingsway,HYTN: ROSEWATER LEMONADE (355ml),Beverages,C4E0F3V2,0.000,Each,08/18/2023,20249,,,,,4.2400,0.0000,0.000,0.000,0.000,5.95,856,Default,,BCLDB,1037225,Active,,,
Kingsway,HYTN: ROSEWATER LEMONADE (355ml),Beverages,C4E0F3V2,0.000,Each,12/09/2023,20263,,,,,4.2400,0.0000,0.000,0.000,0.000,5.95,743,Default,,BCLDB,1037225,Active,,,
Kingsway,HYTN: ROSEWATER LEMONADE (355ml),Beverages,C4E0F3V2,0.000,Each,02/09/2024,20283,,,,,4.2400,0.0000,0.000,0.000,0.000,5.95,681,Default,,BCLDB,1037225,Active,,,
Kingsway,HYTN: ROSEWATER LEMONADE (355ml),Beverages,C4E0F3V2,0.000,Each,03/01/2024,20295,,,,,4.2400,0.0000,0.000,0.000,0.000,5.95,660,Default,,BCLDB,1037225,Active,,,
Kingsway,HYTN: ROSEWATER LEMONADE (355ml),Beverages,C4E0F3V2,0.000,Each,04/12/2024,20296,,,,,4.2400,0.0000,0.000,0.000,0.000,5.95,618,Default,,BCLDB,1037225,Active,,,
Kingsway,HYTN: ROSEWATER LEMONADE (355ml),Beverages,C4E0F3V2,0.000,Each,06/21/2024,20310,,,,,4.2400,0.0000,0.000,0.000,0.000,5.95,548,Default,,BCLDB,1037225,Active,,,
Kingsway,HYTN: ROSEWATER LEMONADE (355ml),Beverages,C4E0F3V2,0.000,Each,01/10/2025,20323,,,,,4.2400,0.0000,0.000,0.000,0.000,5.95,345,Default,,BCLDB,1037225,Active,,,
Kingsway,HYTN: ROSEWATER LEMONADE (355ml),Beverages,C4E0F3V2,0.000,Each,01/10/2025,20337,,,,,4.2400,0.0000,0.000,0.000,0.000,5.95,345,Default,,BCLDB,1037225,Active,,,
Kingsway,HYTN: ROSEWATER LEMONADE (355ml),Beverages,C4E0F3V2,0.000,Each,10/18/2024,20345,,,,,4.2400,0.0000,0.000,0.000,0.000,5.95,429,Default,,BCLDB,1037225,Active,,,
Kingsway,HYTN: ROSEWATER LEMONADE (355ml),Beverages,C4E0F3V2,0.000,Each,01/10/2025,20370,,,,,4.2400,0.0000,0.000,0.000,0.000,5.95,345,Default,,BCLDB,1037225,Active,,,
Kingsway,HYTN: ROSEWATER LEMONADE (355ml),Beverages,C4E0F3V2,0.000,Each,01/24/2025,20391,,,,,4.2400,0.0000,0.000,0.000,0.000,5.95,331,Default,,BCLDB,1037225,Active,,,
Kingsway,HYTN: ROSEWATER LEMONADE (355ml),Beverages,C4E0F3V2,0.000,Each,03/14/2025,20395,,,,,4.2400,0.0000,0.000,0.000,0.000,5.95,282,Default,,BCLDB,1037225,Active,,,
Kingsway,HYTN: ROSEWATER LEMONADE (355ml),Beverages,C4E0F3V2,0.000,Each,05/23/2025,20417,,,,,4.2400,0.0000,0.000,0.000,0.000,5.95,212,Default,,BCLDB,1037225,Active,,,
Kingsway,HYTN: ROSEWATER LEMONADE (355ml),Beverages,C4E0F3V2,0.000,Each,06/27/2025,20426,,,,,4.2400,0.0000,0.000,0.000,0.000,5.95,177,Default,,BCLDB,1037225,Active,,,
Kingsway,HYTN: ROSEWATER LEMONADE (355ml),Beverages,C4E0F3V2,0.000,Each,08/08/2025,20452,,,,,4.2400,0.0000,0.000,0.000,0.000,5.95,135,Default,,BCLDB,1037225,Active,,,
Kingsway,HYTN: ROSEWATER LEMONADE (355ml),Beverages,C4E0F3V2,26.000,Each,11/21/2025,20463,,,,,4.2400,110.2400,0.000,0.000,0.000,5.95,30,Default,,BCLDB,1037225,Active,,,
Kingsway,INDIVA: CBG/THC TABLETS (20 TABLETS),Other Edibles,YT033CNT,0.000,Each,05/02/2025,GTB019,,,,,15.3800,0.0000,0.000,0.000,0.000,24.95,233,Default,,BCLDB,1065806,Active,,,
Kingsway,INDIVA: INDICA CAPSULES (15 CAPSULES),Capsules,QGCV4F8Q,0.000,Each,10/15/2022,880085,,,,,11.5300,0.0000,0.000,0.000,0.000,19.95,1163,Default,,BCLDB,1039429,Active,,,
Kingsway,INDIVA: THC TABLETS (25 x 10mg),Other Edibles,8YFQG7P8,0.000,Each,01/05/2024,OTAB022,,,,,15.3800,0.0000,0.000,0.000,0.000,24.95,716,Default,,BCLDB,1064266,Active,,,
Kingsway,INDIVA: THC TABLETS (25 x 10mg),Other Edibles,8YFQG7P8,0.000,Each,02/23/2024,OTAB038,,,,,15.3800,0.0000,0.000,0.000,0.000,24.95,667,Default,,BCLDB,1064266,Active,,,
Kingsway,INDIVA: THC TABLETS (25 x 10mg),Other Edibles,8YFQG7P8,0.000,Each,03/08/2024,OTAB042,,,,,15.3800,0.0000,0.000,0.000,0.000,24.95,653,Default,,BCLDB,1064266,Active,,,
Kingsway,INDIVA: THC TABLETS (25 x 10mg),Other Edibles,8YFQG7P8,0.000,Each,04/26/2024,OTAB045,,,,,15.3800,0.0000,0.000,0.000,0.000,24.95,604,Default,,BCLDB,1064266,Active,,,
Kingsway,INDIVA: THC TABLETS (25 x 10mg),Other Edibles,8YFQG7P8,0.000,Each,07/05/2024,OTAB085,,,,,15.3800,0.0000,0.000,0.000,0.000,24.95,534,Default,,BCLDB,1064266,Active,,,
Kingsway,INDIVA: THC TABLETS (25 x 10mg),Other Edibles,8YFQG7P8,0.000,Each,11/08/2024,OTB055,,,,,12.5800,0.0000,0.000,0.000,0.000,24.95,408,Default,,BCLDB,1064266,Active,,,
Kingsway,INDIVA: THC TABLETS (25 x 10mg),Other Edibles,8YFQG7P8,0.000,Each,12/27/2024,OTB086,,,,,12.5800,0.0000,0.000,0.000,0.000,24.95,359,Default,,BCLDB,1064266,Active,,,
Kingsway,INDIVA: THC TABLETS (55 x 10mg),Other Edibles,NUKNB1V0,0.000,Each,05/10/2024,OTAB061,,,,,27.9700,0.0000,0.000,0.000,0.000,39.95,590,Default,,BCLDB,1064819,Active,,,
Kingsway,INDIVA: THC TABLETS (55 x 10mg),Other Edibles,NUKNB1V0,0.000,Each,03/08/2024,OTAB062,,,,,27.9700,0.0000,0.000,0.000,0.000,39.95,653,Default,,BCLDB,1064819,Active,,,
Kingsway,INDIVA: THC TABLETS (55 x 10mg),Other Edibles,NUKNB1V0,0.000,Each,05/17/2024,OTAB063,,,,,27.9700,0.0000,0.000,0.000,0.000,39.95,583,Default,,BCLDB,1064819,Active,,,
Kingsway,INDIVA: THC TABLETS (55 x 10mg),Other Edibles,NUKNB1V0,0.000,Each,11/22/2024,OTB069,,,,,23.0700,0.0000,0.000,0.000,0.000,39.95,394,Default,,BCLDB,1064819,Active,,,
Kingsway,INDIVA: THC TABLETS (55 x 10mg),Other Edibles,NUKNB1V0,0.000,Each,04/11/2025,OTB139,,,,,23.0700,0.0000,0.000,0.000,0.000,39.95,254,Default,,BCLDB,1064819,Active,,,
Kingsway,INDIVA: THC TABLETS (55 x 10mg),Other Edibles,NUKNB1V0,0.000,Each,05/02/2025,OTB163,,,,,23.0700,0.0000,0.000,0.000,0.000,39.95,233,Default,,BCLDB,1064819,Active,,,
Kingsway,INDIVA: THC TABLETS (55 x 10mg),Other Edibles,NUKNB1V0,0.000,Each,07/04/2025,OTB199,,,,,23.0700,0.0000,0.000,0.000,0.000,39.95,170,Default,,BCLDB,1064819,Active,,,
Kingsway,INDIVA: THC TABLETS (55 x 10mg),Other Edibles,NUKNB1V0,0.000,Each,09/05/2025,OTB239,,,,,23.0700,0.0000,0.000,0.000,0.000,39.95,107,Default,,BCLDB,1064819,Active,,,
Kingsway,INDIVA: THC TABLETS (55 x 10mg),Other Edibles,NUKNB1V0,2.000,Each,10/31/2025,OTB253,,,,,23.0700,46.1400,0.000,0.000,0.000,39.95,51,Default,,BCLDB,1064819,Active,,,
Kingsway,ISLAND GENETICS: CAKE CITY HASH ROSIN (1g),Rosin,WBR4N84D,0.000,Each,07/29/2024,240082,,,,,41.7900,0.0000,0.000,0.000,0.000,54.95,510,Default,,BCLDB,1065264,Active,,,
Kingsway,ISLAND GENETICS: CAKE CITY HASH ROSIN (1g),Rosin,WBR4N84D,0.000,Each,08/26/2024,240226,,,,,36.3400,0.0000,0.000,0.000,0.000,54.95,482,Default,,BCLDB,1065264,Active,,,
Kingsway,ISLAND GENETICS: CAKE CITY HASH ROSIN (1g),Rosin,WBR4N84D,0.000,Each,01/03/2025,240298,,,,,41.7900,0.0000,0.000,0.000,0.000,54.95,352,Default,,BCLDB,1065264,Active,,,
Kingsway,ISLAND GENETICS: CAKE CITY SMALLS (7g),Dried Flower,XL2X8UYR,0.000,Each,04/19/2025,250159.2,,,,,30.4800,0.0000,0.000,0.000,0.000,44.95,246,Default,,Herbal Dispatch,1068451,Active,,,
Kingsway,ISLAND GENETICS: EL CHAPO HASH ROSIN (1g),Rosin,27DE2548,0.000,Each,05/03/2024,240081,,,,,41.7900,0.0000,0.000,0.000,0.000,59.95,597,Default,,BCLDB,1065265,Active,,,
Kingsway,ISLAND GENETICS: GASTRO POP LIVE HASH ROSIN (1g),Rosin,WWVWV2GN,0.000,Each,12/26/2024,240297,,,,,41.7900,0.0000,0.000,0.000,0.000,59.95,360,Default,,BCLDB,1066945,Active,,,
Kingsway,ISLAND GENETICS: ORGANIC KOOL GRAPES (14g),Dried Flower,G5XTVDFN,0.000,Each,07/05/2025,0012502091,,,,,69.9400,0.0000,0.000,0.000,0.000,109.99,169,Default,,ISLAND GENETICS,1069189,Active,,,
Kingsway,ISLAND GENETICS: ORGANIC KOOL GRAPES (7g),Dried Flower,RMQHKVVD,0.000,Each,07/24/2025,0012502091,,,,,39.9100,0.0000,0.000,0.000,0.000,64.99,150,Default,,ISLAND GENETICS,1069182,Active,,,
Kingsway,ISLAND GENETICS: ORGANIC KOOL GRAPES SMALLS (3.5g),Dried Flower,0ZJDHX0D,0.000,Each,07/05/2025,0012502091,,,,,16.8700,0.0000,0.000,0.000,0.000,24.99,169,Default,,ISLAND GENETICS,1069183,Active,,,
Kingsway,ISLAND GENETICS: ORGANIC LIME HEADS (7g),Dried Flower,FQLNDXFC,0.000,Each,09/20/2025,25003,,,,,39.9900,0.0000,0.000,0.000,0.000,64.99,92,Default,,ISLAND GENETICS,1069181,Active,,,
Kingsway,ISLAND GENETICS: ORGANIC LIME HEADS (7g),Dried Flower,FQLNDXFC,0.000,Each,07/05/2025,IG25001,,,,,39.9100,0.0000,0.000,0.000,0.000,64.99,169,Default,,ISLAND GENETICS,1069181,Active,,,
Kingsway,ISLAND GENETICS: ORGANIC STRAWBERRY FROYO (7g),Dried Flower,1BY5AGGH,0.000,Each,08/22/2025,0012506181,,,,,39.9900,0.0000,0.000,0.000,0.000,64.99,121,Default,,ISLAND GENETICS,1069601,Active,,,
Kingsway,ISLAND GENETICS: ORGANIC STRAWBERRY FROYO (7g),Dried Flower,1BY5AGGH,68.000,Each,10/29/2025,0012506241,,,,,39.9900,2719.3200,0.000,0.000,0.000,64.99,53,Default,,ISLAND GENETICS,1069601,Active,,,
Kingsway,ISLAND GENETICS: ORGANIC SWAMP WATER FUMEZ (7g),Dried Flower,V8FGZ5BK,3.000,Each,10/16/2025,25002,,,,,39.9900,119.9700,0.000,0.000,0.000,64.99,66,Default,,ISLAND GENETICS,1069709,Active,,,
Kingsway,ISLAND GENETICS: ORGANIC SWAMP WATER FUMEZ SMALLS (3.5g),Dried Flower,56GH4CH0,0.000,Each,12/14/2025,25002,,,,,16.8000,0.0000,0.000,0.000,0.000,24.99,7,Default,,ISLAND GENETICS,1069710,Active,,,
Kingsway,ISLAND GENETICS: STRAWBERRY FROYO SMALLS (3.5g),Dried Flower,U240YVJE,0.000,Each,08/22/2025,0012506181,,,,,16.8700,0.0000,0.000,0.000,0.000,24.99,121,Default,,ISLAND GENETICS,1069602,Active,,,
Kingsway,ISLAND GENETICS: STRAWBERRY FROYO SMALLS (3.5g),Dried Flower,U240YVJE,34.000,Each,11/14/2025,0012506241,,,,,16.8700,573.5800,0.000,0.000,0.000,24.99,37,Default,,ISLAND GENETICS,1069602,Active,,,
Kingsway,ISLAND GENETICS: SUDZ ICE WATER HASH (1g),Hash,W4QE8YBX,98.000,Each,12/14/2025,250252,,,,,16.0000,1568.0000,0.000,0.000,0.000,24.95,7,Default,,Herbal Dispatch,1068856,Active,,,
Kingsway,ISLAND GENETICS: SUDZ LIVE HASH ROSIN (1g),Rosin,UJNXKQU8,0.000,Each,06/18/2025,240309,,,,,41.7900,0.0000,0.000,0.000,0.000,59.95,186,Default,,BCLDB,1067298,Active,,,
Kingsway,ISLAND GENETICS: TROPICAL CHERRY CURED RESIN CARTRIDGE (1g),Resin Vapes,5GT8RGCK,0.000,Each,06/20/2025,250262,,,,,28.7500,0.0000,0.000,0.000,0.000,39.95,184,Default,,BCLDB,1069051,Active,,,
Kingsway,ISLAND GENETICS: TROPICAL CHERRY CURED RESIN CARTRIDGE (1g),Resin Vapes,5GT8RGCK,90.000,Each,12/14/2025,25CRX015DV,,,,,25.8800,2329.2000,0.000,0.000,0.000,39.95,7,Default,,ISLAND GENETICS,1069761,Active,,,
Kingsway,ISLAND THERAPEUTICS: RELAXATION BATH SALT (450g),Bath Products,RP26MZRN,0.000,Each,03/28/2025,031125-BS002,,,,,12.0800,0.0000,0.000,0.000,0.000,19.95,268,Default,,BCLDB,1067666,Active,,,
Kingsway,I-TAL: HEMP WICK (100 FEET),Other Accessories,6GNX626R,2.000,Each,10/29/2024,TAL100,,,,,12.4900,24.9800,0.000,0.000,0.000,19.95,418,Default,,HBI,,Active,,,
Kingsway,I-TAL: HEMP WICK (3.5 FEET),Other Accessories,YM1QB7KB,3.000,Each,04/04/2024,HEMPWICK,,,,,0.7000,2.1000,0.000,0.000,0.000,1.95,626,Default,,HBI,,Active,,,
Kingsway,JBUDS CRAFT: DILLI-BAR SHATTER (1g),Shatter,LKNQA2GA,0.000,Each,02/23/2024,SD6903,,,,,24.5000,0.0000,0.000,0.000,0.000,34.95,667,Default,,BCLDB,1063582,Active,,,
Kingsway,JBUDS CRAFT: DILLI-BAR SHATTER (1g),Shatter,LKNQA2GA,0.000,Each,06/07/2024,SD6904,,,,,22.3900,0.0000,0.000,0.000,0.000,34.95,562,Default,,BCLDB,1063582,Active,,,
Kingsway,JBUDS CRAFT: DILLI-BAR SHATTER (1g),Shatter,LKNQA2GA,0.000,Each,01/03/2025,SD6907,,,,,22.3900,0.0000,0.000,0.000,0.000,34.95,352,Default,,BCLDB,1063582,Active,,,
Kingsway,JBUDS CRAFT: DILLI-BAR SHATTER (1g),Shatter,LKNQA2GA,0.000,Each,01/24/2025,SD6908,,,,,22.3900,0.0000,0.000,0.000,0.000,34.95,331,Default,,BCLDB,1063582,Active,,,
Kingsway,JBUDS CRAFT: GENETIC FUNK (14g),Dried Flower,PH06QN3D,0.000,Each,05/23/2025,GF0824001,,,,,51.7500,0.0000,0.000,0.000,0.000,64.95,212,Default,,BCLDB,1065001,Active,,,
Kingsway,JBUDS CRAFT: GENETIC FUNK BLUNT (1g),Blunts,F53UC6CY,0.000,Each,07/18/2024,GF1023001,,,,,7.4800,0.0000,0.000,0.000,0.000,11.95,521,Default,,BCLDB,1064965,Active,,,
Kingsway,JBUDS CRAFT: PEACH SUPREME (7g),Dried Flower,MTQWWTKF,0.000,Each,05/31/2024,PK1223001,,,,,38.4900,0.0000,0.000,0.000,0.000,59.95,569,Default,,BCLDB,1065815,Active,,,
Kingsway,JBUDS CRAFT: QUANTUM KIWI PRE-ROLLS (3 x 0.5g),Pre-Rolls,Q362ZKCW,0.000,Each,09/13/2024,LT0823001,,,,,11.5000,0.0000,0.000,0.000,0.000,17.95,464,Default,,BCLDB,1064374,Active,,,
Kingsway,JBUDS CRAFT: SOUR DRAGON (7g),Dried Flower,5W0JYA72,0.000,Each,01/17/2025,VG0224001,,,,,34.5000,0.0000,0.000,0.000,0.000,49.95,338,Default,,BCLDB,1064107,Active,,,
Kingsway,JELLEE: BLUE GUMDROP HASH HOLE PRE-ROLL (1 x 2g),Rosin Infused Pre-Rolls,MX68EE2W,0.000,Each,07/18/2025,422,,,,,35.6400,0.0000,0.000,0.000,0.000,54.95,156,Default,,BCLDB,1066225,Active,,,
Kingsway,JOLLY BOYS: PEACHY DREAM (7g),Dried Flower,Z4K5HM7W,0.000,Each,06/13/2025,934,,,,,37.0900,0.0000,0.000,0.000,0.000,49.95,191,Default,,BCLDB,1068868,Active,,,
Kingsway,JONNY CHRONIC: ACAPULCO GOLD (14g),Dried Flower,PUF6UCDW,0.000,Each,09/11/2025,ACA7215425-A,,,,,45.7700,0.0000,0.000,0.000,0.000,59.95,101,Default,,BCLDB,1063424,Active,,,
Kingsway,JONNY CHRONIC: ACAPULCO GOLD (1g),Dried Flower,HFJATGA8,0.000,Each,03/15/2023,ACA21801422-A,,,,,6.8400,0.0000,0.000,0.000,0.000,9.95,1012,Default,,BCLDB,1050053,Active,,,
Kingsway,JONNY CHRONIC: ACAPULCO GOLD (1g),Dried Flower,HFJATGA8,0.000,Each,06/23/2023,ACA2213822-A1,,,,,6.8400,0.0000,0.000,0.000,0.000,9.95,912,Default,,BCLDB,1050053,Active,,,
Kingsway,JONNY CHRONIC: ACAPULCO GOLD (1g),Dried Flower,HFJATGA8,0.000,Each,07/29/2024,ACA3923423-A,,,,,5.5200,0.0000,0.000,0.000,0.000,9.95,510,Default,,BCLDB,1050053,Active,,,
Kingsway,JONNY CHRONIC: ACAPULCO GOLD (1g),Dried Flower,HFJATGA8,0.000,Each,12/22/2023,ACA4125423-A,,,,,5.5200,0.0000,0.000,0.000,0.000,9.95,730,Default,,BCLDB,1050053,Active,,,
Kingsway,JONNY CHRONIC: ACAPULCO GOLD (1g),Dried Flower,HFJATGA8,0.000,Each,05/10/2024,ACA4400824-A,,,,,5.8000,0.0000,0.000,0.000,0.000,9.95,590,Default,,BCLDB,1050053,Active,,,
Kingsway,JONNY CHRONIC: ACAPULCO GOLD (1g),Dried Flower,HFJATGA8,0.000,Each,07/05/2024,ACA4807224-A,,,,,5.8000,0.0000,0.000,0.000,0.000,9.95,534,Default,,BCLDB,1050053,Active,,,
Kingsway,JONNY CHRONIC: ACAPULCO GOLD (1g),Dried Flower,HFJATGA8,0.000,Each,10/11/2024,ACA5521324-A,,,,,5.8000,0.0000,0.000,0.000,0.000,9.95,436,Default,,BCLDB,1050053,Active,,,
Kingsway,JONNY CHRONIC: ACAPULCO GOLD (3.5g),Dried Flower,QDT84G6B,0.000,Each,10/28/2022,ACA21801422-A,,,,,20.9600,0.0000,0.000,0.000,0.000,24.95,1150,Default,,BCLDB,1027598,Active,,,
Kingsway,JONNY CHRONIC: ACAPULCO GOLD LIVE RESIN CARTRIDGE (1g),Resin Vapes,MKPNZNK3,0.000,Each,01/24/2025,ACALR1033424,,,,,22.4300,0.0000,0.000,0.000,0.000,34.95,331,Default,,BCLDB,1066413,Active,,,
Kingsway,JONNY CHRONIC: ACAPULCO GOLD LIVE RESIN CARTRIDGE (1g),Resin Vapes,MKPNZNK3,0.000,Each,03/28/2025,ACALR10P03625,,,,,22.4300,0.0000,0.000,0.000,0.000,34.95,268,Default,,BCLDB,1066413,Active,,,
Kingsway,JONNY CHRONIC: ACAPULCO GOLD PRE-ROLL (1 x 1g),Pre-Rolls,YLFAEG6Y,0.000,Each,10/28/2022,ACABL23722-MIL,,,,,7.4800,0.0000,0.000,0.000,0.000,10.95,1150,Default,,BCLDB,1052406,Active,,,
Kingsway,JONNY CHRONIC: CHERRY BOMB (14g),Dried Flower,BWFXN50X,0.000,Each,02/09/2024,CHBOG26123A,,,,,37.3800,0.0000,0.000,0.000,0.000,59.95,681,Default,,BCLDB,1064196,Active,,,
Kingsway,JONNY CHRONIC: CHERRY BOMB (14g),Dried Flower,BWFXN50X,0.000,Each,05/24/2024,CHBOG26123-A,,,,,37.3800,0.0000,0.000,0.000,0.000,59.95,576,Default,,BCLDB,1064196,Active,,,
Kingsway,JONNY CHRONIC: CHERRY BOMB (14g),Dried Flower,BWFXN50X,3.000,Each,12/12/2025,CHBOG26424-A,,,,,39.1000,117.3000,0.000,0.000,0.000,59.95,9,Default,,BCLDB,1064196,Active,,,
Kingsway,JONNY CHRONIC: CHERRY BOMB (14g),Dried Flower,BWFXN50X,-1.000,Each,11/21/2025,CHBOG26424-A1,,,,,39.1000,-39.1000,0.000,0.000,0.000,59.95,30,Default,,BCLDB,1064196,Active,,,
Kingsway,JONNY CHRONIC: CHERRY BOMB (14g),Dried Flower,BWFXN50X,0.000,Each,05/30/2025,CHBOG27024-A,,,,,39.1000,0.0000,0.000,0.000,0.000,59.95,205,Default,,BCLDB,1064196,Active,,,
Kingsway,JONNY CHRONIC: CHERRY BOMB (14g),Dried Flower,BWFXN50X,0.000,Each,06/28/2024,CHBOG27122-A,,,,,37.3800,0.0000,0.000,0.000,0.000,59.95,541,Default,,BCLDB,1064196,Active,,,
Kingsway,JONNY CHRONIC: CHERRY BOMB (14g),Dried Flower,BWFXN50X,0.000,Each,01/31/2025,CHBOG27624-A,,,,,39.1000,0.0000,0.000,0.000,0.000,59.95,324,Default,,BCLDB,1064196,Active,,,
Kingsway,JONNY CHRONIC: CHERRY BOMB (14g),Dried Flower,BWFXN50X,0.000,Each,08/29/2025,CHBOG28124-A,,,,,39.1000,0.0000,0.000,0.000,0.000,59.95,114,Default,,BCLDB,1064196,Active,,,
Kingsway,JONNY CHRONIC: CRIMSON CRANBERRY LIQUID DIAMOND CARTRIDGE (1g),Liquid Diamond Vapes,Y53VUHJ2,6.000,Each,11/28/2025,CRMLD10C27625,,,,,20.1300,120.7800,0.000,0.000,0.000,30.95,23,Default,,BCLDB,1069832,Active,,,
Kingsway,JONNY CHRONIC: NORTHERN LIGHTS (14g),Dried Flower,WGQAVCV1,0.000,Each,10/31/2025,CAB-LAB241016H,,,,,39.1000,0.0000,0.000,0.000,0.000,59.95,51,Default,,BCLDB,1067773,Active,,,
Kingsway,JONNY CHRONIC: NORTHERN LIGHTS (14g),Dried Flower,WGQAVCV1,0.000,Each,08/29/2025,CHB-LAB240811H,,,,,39.1000,0.0000,0.000,0.000,0.000,59.95,114,Default,,BCLDB,1067773,Active,,,
Kingsway,JONNY CHRONIC: NORTHERN LIGHTS (14g),Dried Flower,WGQAVCV1,1.000,Each,11/14/2025,ICM-LAB250211H,,,,,39.1000,39.1000,0.000,0.000,0.000,59.95,37,Default,,BCLDB,1067773,Active,,,
Kingsway,JONNY CHRONIC: NORTHERN LIGHTS (14g),Dried Flower,WGQAVCV1,0.000,Each,08/27/2025,LAB240730H,,,,,39.1000,0.0000,0.000,0.000,0.000,59.95,116,Default,,BCLDB,1067773,Active,,,
Kingsway,JONNY CHRONIC: NORTHERN LIGHTS (14g),Dried Flower,WGQAVCV1,0.000,Each,06/13/2025,RAF-LAB241229H,,,,,39.1000,0.0000,0.000,0.000,0.000,59.95,191,Default,,BCLDB,1067773,Active,,,
Kingsway,JONNY CHRONIC: NORTHERN LIGHTS (14g),Dried Flower,WGQAVCV1,0.000,Each,08/01/2025,RAF-LAB250130H,,,,,39.1000,0.0000,0.000,0.000,0.000,59.95,142,Default,,BCLDB,1067773,Active,,,
Kingsway,JONNY CHRONIC: NORTHERN LIGHTS (14g),Dried Flower,WGQAVCV1,0.000,Each,04/04/2025,UNI2OG28324-A,,,,,39.1000,0.0000,0.000,0.000,0.000,59.95,261,Default,,BCLDB,1067773,Active,,,
Kingsway,JONNY CHRONIC: NORTHERN LIGHTS (14g),Dried Flower,WGQAVCV1,0.000,Each,05/16/2025,UNI2OG28424-A,,,,,39.1000,0.0000,0.000,0.000,0.000,59.95,219,Default,,BCLDB,1067773,Active,,,
Kingsway,JONNY CHRONIC: NORTHERN LIGHTS PRE-ROLLS (3 x 0.5g),Pre-Rolls,NR8486PU,0.000,Each,05/09/2025,NLT05PR03425,,,,,5.7500,0.0000,0.000,0.000,0.000,12.95,226,Default,,BCLDB,1066020,Active,,,
Kingsway,JONNY CHRONIC: NORTHERN LIGHTS PRE-ROLLS (3 x 0.5g),Pre-Rolls,NR8486PU,0.000,Each,06/27/2025,NLT05PR09125,,,,,5.7500,0.0000,0.000,0.000,0.000,12.95,177,Default,,BCLDB,1066020,Active,,,
Kingsway,JONNY CHRONIC: NORTHERN LIGHTS PRE-ROLLS (3 x 0.5g),Pre-Rolls,NR8486PU,0.000,Each,07/04/2025,NLT05PR13525,,,,,5.7500,0.0000,0.000,0.000,0.000,12.95,170,Default,,BCLDB,1066020,Active,,,
Kingsway,JONNY CHRONIC: NORTHERN LIGHTS PRE-ROLLS (3 x 0.5g),Pre-Rolls,NR8486PU,0.000,Each,09/05/2025,NLT05PR20425,,,,,5.7500,0.0000,0.000,0.000,0.000,12.95,107,Default,,BCLDB,1066020,Active,,,
Kingsway,JONNY CHRONIC: NORTHERN LIGHTS PRE-ROLLS (3 x 0.5g),Pre-Rolls,NR8486PU,0.000,Each,10/31/2025,NLT05PR21225,,,,,5.7500,0.0000,0.000,0.000,0.000,12.95,51,Default,,BCLDB,1066020,Active,,,
Kingsway,JONNY CHRONIC: NORTHERN LIGHTS PRE-ROLLS (3 x 0.5g),Pre-Rolls,NR8486PU,11.000,Each,12/12/2025,NLT05PR25425,,,,,5.7500,63.2500,0.000,0.000,0.000,12.95,9,Default,,BCLDB,1066020,Active,,,
Kingsway,JONNY CHRONIC: NORTHERN LIGHTS PRE-ROLLS (3 x 0.5g),Pre-Rolls,NR8486PU,0.000,Each,03/14/2025,UNI05PR00625,,,,,5.7500,0.0000,0.000,0.000,0.000,12.95,282,Default,,BCLDB,1066020,Active,,,
Kingsway,JONNY CHRONIC: PEPPERMINT KUSH LIQUID DIAMONDS CARTRIDGE (1g),Liquid Diamond Vapes,6X5TWBM1,5.000,Each,12/20/2025,PPKLD10C27525,,,,,20.1300,100.6500,0.000,0.000,0.000,30.95,1,Default,,BCLDB,1069833,Active,,,
Kingsway,JONNY CHRONIC: PURPLE HAZE LIVE RESIN DISPOSABLE (0.5g),Disposable Vapes,1L4C4TD6,0.000,Each,04/20/2025,PHZLRDVAP0503224,,,,,17.2500,0.0000,0.000,0.000,0.000,27.95,245,Default,,BCLDB,1068160,Active,,,
Kingsway,JR STRAIN: SUDZ (7g),Dried Flower,ULW6YF5M,0.000,Each,09/10/2024,SUDZ2403081-P,,,,,41.3800,0.0000,0.000,0.000,0.000,59.95,467,Default,,BCLDB,1066367,Active,,,
Kingsway,JR STRAIN: SUDZ PRE-ROLLS (5 x 0.5g),Pre-Rolls,YMC30QJT,0.000,Each,09/10/2024,G-SUDZ2403081-P,,,,,15.5300,0.0000,0.000,0.000,0.000,22.95,467,Default,,BCLDB,1066366,Active,,,
Kingsway,JUICY HOOTS: DOUBLE MELON GULP CARTRIDGE (1g),Distillate Vapes,MFLL7A3C,0.000,Each,11/29/2024,CAF661C,,,,,20.9800,0.0000,0.000,0.000,0.000,34.95,387,Default,,BCLDB,1064676,Active,,,
Kingsway,JUICY HOOTS: DOUBLE MELON GULP CARTRIDGE (1g),Distillate Vapes,MFLL7A3C,0.000,Each,01/03/2025,CAF729B,,,,,24.3800,0.0000,0.000,0.000,0.000,34.95,352,Default,,BCLDB,1064676,Active,,,
Kingsway,JUICY HOOTS: GRAPE GROOVE SUPA SIPPER DISPOSABLE (4g),Disposable Vapes,GP6TEDR3,11.000,Each,10/31/2025,EAG856A,,,,,34.2700,376.9700,0.000,0.000,0.000,54.95,51,Default,,BCLDB,1069594,Active,,,
